code9,prov,city,district,town
140932104,山西省,忻州市,偏关县,水泉镇
140932105,山西省,忻州市,偏关县,老牛湾镇
140932106,山西省,忻州市,偏关县,尚峪镇
140932200,山西省,忻州市,偏关县,窑头乡
140932201,山西省,忻州市,偏关县,楼沟乡
140971100,山西省,忻州市,五台山风景名胜区,台怀镇
140971101,山西省,忻州市,五台山风景名胜区,石咀镇
140971200,山西省,忻州市,五台山风景名胜区,金岗库乡
140981001,山西省,忻州市,原平市,北城街道
140981002,山西省,忻州市,原平市,南城街道
140981004,山西省,忻州市,原平市,新原街道
140981005,山西省,忻州市,原平市,吉祥街道
140981101,山西省,忻州市,原平市,苏龙口镇
140981102,山西省,忻州市,原平市,崞阳镇
140981103,山西省,忻州市,原平市,大牛店镇
140981104,山西省,忻州市,原平市,闫庄镇
140981106,山西省,忻州市,原平市,轩岗镇
140981107,山西省,忻州市,原平市,云水镇
140981108,山西省,忻州市,原平市,同川镇
140981202,山西省,忻州市,原平市,子干乡
140981203,山西省,忻州市,原平市,中阳乡
140981204,山西省,忻州市,原平市,沿沟乡
140981205,山西省,忻州市,原平市,大林乡
140981206,山西省,忻州市,原平市,西镇乡
140981208,山西省,忻州市,原平市,王家庄乡
140981210,山西省,忻州市,原平市,段家堡乡
140981400,山西省,忻州市,原平市,山西鲁能晋北铝业工矿区
140981401,山西省,忻州市,原平市,原平市石豹沟煤矿工矿区
140981403,山西省,忻州市,原平市,原平农场
140981404,山西省,忻州市,原平市,原平经济技术开发区
141002001,山西省,临汾市,尧都区,解放路街道
141002002,山西省,临汾市,尧都区,鼓楼西街街道
141002003,山西省,临汾市,尧都区,水塔街街道
141002004,山西省,临汾市,尧都区,南街街道
141002005,山西省,临汾市,尧都区,乡贤街街道
141002006,山西省,临汾市,尧都区,辛寺街街道
141002007,山西省,临汾市,尧都区,铁路东街道
141002008,山西省,临汾市,尧都区,车站街街道
141002009,山西省,临汾市,尧都区,汾河街道
141002010,山西省,临汾市,尧都区,滨河街道
141002100,山西省,临汾市,尧都区,屯里镇
141002101,山西省,临汾市,尧都区,乔李镇
141002102,山西省,临汾市,尧都区,大阳镇
141002103,山西省,临汾市,尧都区,县底镇
141002104,山西省,临汾市,尧都区,刘村镇
141002105,山西省,临汾市,尧都区,金殿镇
141002106,山西省,临汾市,尧都区,吴村镇
141002107,山西省,临汾市,尧都区,土门镇
141002108,山西省,临汾市,尧都区,魏村镇
141002109,山西省,临汾市,尧都区,尧庙镇
141002200,山西省,临汾市,尧都区,段店乡
141002201,山西省,临汾市,尧都区,贾得乡
141002203,山西省,临汾市,尧都区,一平垣乡
141002204,山西省,临汾市,尧都区,枕头乡
141002401,山西省,临汾市,尧都区,临汾经济开发区
141021100,山西省,临汾市,曲沃县,乐昌镇
141021101,山西省,临汾市,曲沃县,史村镇
141021102,山西省,临汾市,曲沃县,曲村镇
141021103,山西省,临汾市,曲沃县,高显镇
141021104,山西省,临汾市,曲沃县,里村镇
141021200,山西省,临汾市,曲沃县,北董乡
141021201,山西省,临汾市,曲沃县,杨谈乡
141022100,山西省,临汾市,翼城县,唐兴镇
141022101,山西省,临汾市,翼城县,南梁镇
141022102,山西省,临汾市,翼城县,里砦镇
141022103,山西省,临汾市,翼城县,隆化镇
141022104,山西省,临汾市,翼城县,桥上镇
141022105,山西省,临汾市,翼城县,西阎镇
141022106,山西省,临汾市,翼城县,王庄镇
141022200,山西省,临汾市,翼城县,中卫乡
141022201,山西省,临汾市,翼城县,南唐乡
141023100,山西省,临汾市,襄汾县,新城镇
141023101,山西省,临汾市,襄汾县,赵康镇
141023102,山西省,临汾市,襄汾县,汾城镇
141023103,山西省,临汾市,襄汾县,南贾镇
141023104,山西省,临汾市,襄汾县,古城镇
141023105,山西省,临汾市,襄汾县,襄陵镇
141023106,山西省,临汾市,襄汾县,邓庄镇
141023200,山西省,临汾市,襄汾县,陶寺乡
141023201,山西省,临汾市,襄汾县,永固乡
141023202,山西省,临汾市,襄汾县,景毛乡
141023203,山西省,临汾市,襄汾县,西贾乡
141023204,山西省,临汾市,襄汾县,南辛店乡
141023205,山西省,临汾市,襄汾县,大邓乡
141024100,山西省,临汾市,洪洞县,大槐树镇
141024101,山西省,临汾市,洪洞县,甘亭镇
141024102,山西省,临汾市,洪洞县,曲亭镇
141024103,山西省,临汾市,洪洞县,苏堡镇
141024104,山西省,临汾市,洪洞县,广胜寺镇
141024105,山西省,临汾市,洪洞县,明姜镇
141024106,山西省,临汾市,洪洞县,赵城镇
141024107,山西省,临汾市,洪洞县,万安镇
141024108,山西省,临汾市,洪洞县,刘家垣镇
141024109,山西省,临汾市,洪洞县,辛村镇
141024200,山西省,临汾市,洪洞县,淹底乡
141024201,山西省,临汾市,洪洞县,兴唐寺乡
141024202,山西省,临汾市,洪洞县,堤村乡
141024204,山西省,临汾市,洪洞县,龙马乡
141024207,山西省,临汾市,洪洞县,山目乡
141025100,山西省,临汾市,古县,岳阳镇
141025101,山西省,临汾市,古县,北平镇
141025102,山西省,临汾市,古县,古阳镇
141025103,山西省,临汾市,古县,旧县镇
141025104,山西省,临汾市,古县,三合镇
141025202,山西省,临汾市,古县,南垣乡
141026100,山西省,临汾市,安泽县,府城镇
141026101,山西省,临汾市,安泽县,和川镇
141026102,山西省,临汾市,安泽县,唐城镇
141026103,山西省,临汾市,安泽县,冀氏镇
141026104,山西省,临汾市,安泽县,良马镇
141026105,山西省,临汾市,安泽县,马壁镇
141027100,山西省,临汾市,浮山县,天坛镇
141027101,山西省,临汾市,浮山县,响水河镇
141027102,山西省,临汾市,浮山县,张庄镇
141027103,山西省,临汾市,浮山县,北王镇
141027201,山西省,临汾市,浮山县,东张乡
141027202,山西省,临汾市,浮山县,槐埝乡
141027206,山西省,临汾市,浮山县,寨圪塔乡
141028100,山西省,临汾市,吉县,吉昌镇
141028101,山西省,临汾市,吉县,屯里镇
141028102,山西省,临汾市,吉县,壶口镇
141028200,山西省,临汾市,吉县,车城乡
141028201,山西省,临汾市,吉县,文城乡
141028203,山西省,临汾市,吉县,柏山寺乡
141028204,山西省,临汾市,吉县,中垛乡
141029100,山西省,临汾市,乡宁县,昌宁镇
141029101,山西省,临汾市,乡宁县,光华镇
141029102,山西省,临汾市,乡宁县,台头镇
141029103,山西省,临汾市,乡宁县,管头镇
141029104,山西省,临汾市,乡宁县,西坡镇
141029200,山西省,临汾市,乡宁县,双鹤乡
141029201,山西省,临汾市,乡宁县,关王庙乡
141029202,山西省,临汾市,乡宁县,尉庄乡
141029203,山西省,临汾市,乡宁县,西交口乡
141029204,山西省,临汾市,乡宁县,枣岭乡
141030100,山西省,临汾市,大宁县,昕水镇
141030101,山西省,临汾市,大宁县,曲峨镇
141030102,山西省,临汾市,大宁县,太古镇
141030200,山西省,临汾市,大宁县,三多乡
141030201,山西省,临汾市,大宁县,太德乡
141031100,山西省,临汾市,隰县,龙泉镇
141031101,山西省,临汾市,隰县,午城镇
141031102,山西省,临汾市,隰县,黄土镇
141031200,山西省,临汾市,隰县,阳头升乡
141031201,山西省,临汾市,隰县,寨子乡
141031203,山西省,临汾市,隰县,下李乡
141031204,山西省,临汾市,隰县,城南乡
141032100,山西省,临汾市,永和县,芝河镇
141032101,山西省,临汾市,永和县,桑壁镇
141032203,山西省,临汾市,永和县,坡头乡
141032205,山西省,临汾市,永和县,乾坤湾乡
141032206,山西省,临汾市,永和县,望海寺乡
141032207,山西省,临汾市,永和县,楼山乡
141033100,山西省,临汾市,蒲县,蒲城镇
141033101,山西省,临汾市,蒲县,薛关镇
141033102,山西省,临汾市,蒲县,黑龙关镇
141033103,山西省,临汾市,蒲县,克城镇
141033104,山西省,临汾市,蒲县,乔家湾镇
141033200,山西省,临汾市,蒲县,山中乡
141033201,山西省,临汾市,蒲县,古县乡
141033204,山西省,临汾市,蒲县,太林乡
141034100,山西省,临汾市,汾西县,永安镇
141034101,山西省,临汾市,汾西县,对竹镇
141034102,山西省,临汾市,汾西县,勍香镇
141034103,山西省,临汾市,汾西县,和平镇
141034104,山西省,临汾市,汾西县,僧念镇
141034200,山西省,临汾市,汾西县,佃坪乡
141034201,山西省,临汾市,汾西县,团柏乡
141081001,山西省,临汾市,侯马市,路东街道
141081002,山西省,临汾市,侯马市,路西街道
141081003,山西省,临汾市,侯马市,浍滨街道
141081004,山西省,临汾市,侯马市,上马街道
141081005,山西省,临汾市,侯马市,张村街道
141081200,山西省,临汾市,侯马市,新田乡
141081201,山西省,临汾市,侯马市,高村乡
141081202,山西省,临汾市,侯马市,凤城乡
141082001,山西省,临汾市,霍州市,鼓楼街道
141082002,山西省,临汾市,霍州市,北环路街道
141082003,山西省,临汾市,霍州市,南环路街道
141082004,山西省,临汾市,霍州市,开元街道
141082005,山西省,临汾市,霍州市,退沙街道
141082100,山西省,临汾市,霍州市,白龙镇
141082101,山西省,临汾市,霍州市,辛置镇
141082102,山西省,临汾市,霍州市,大张镇
141082103,山西省,临汾市,霍州市,李曹镇
141082200,山西省,临汾市,霍州市,陶唐峪乡
141082201,山西省,临汾市,霍州市,三教乡
141082202,山西省,临汾市,霍州市,师庄乡
141102001,山西省,吕梁市,离石区,滨河街道
141102002,山西省,吕梁市,离石区,凤山街道
141102003,山西省,吕梁市,离石区,莲花池街道
141102004,山西省,吕梁市,离石区,城北街道
141102005,山西省,吕梁市,离石区,田家会街道
141102006,山西省,吕梁市,离石区,交口街道
141102007,山西省,吕梁市,离石区,西属巴街道
141102100,山西省,吕梁市,离石区,吴城镇
141102101,山西省,吕梁市,离石区,信义镇
141102201,山西省,吕梁市,离石区,枣林乡
141102202,山西省,吕梁市,离石区,坪头乡
141121100,山西省,吕梁市,文水县,凤城镇
141121101,山西省,吕梁市,文水县,开栅镇
141121102,山西省,吕梁市,文水县,南庄镇
141121103,山西省,吕梁市,文水县,南安镇
141121104,山西省,吕梁市,文水县,刘胡兰镇
141121105,山西省,吕梁市,文水县,下曲镇
141121106,山西省,吕梁市,文水县,孝义镇
141121200,山西省,吕梁市,文水县,南武乡
141121201,山西省,吕梁市,文水县,西城乡
141121202,山西省,吕梁市,文水县,北张乡
141121203,山西省,吕梁市,文水县,马西乡
141121204,山西省,吕梁市,文水县,西槽头乡
141122100,山西省,吕梁市,交城县,天宁镇
141122101,山西省,吕梁市,交城县,夏家营镇
141122102,山西省,吕梁市,交城县,西营镇
141122103,山西省,吕梁市,交城县,水峪贯镇
141122104,山西省,吕梁市,交城县,西社镇
141122105,山西省,吕梁市,交城县,庞泉沟镇
141122106,山西省,吕梁市,交城县,洪相镇
141122202,山西省,吕梁市,交城县,东坡底乡
141122400,山西省,吕梁市,交城县,夏家营生态工业园区
141123100,山西省,吕梁市,兴县,蔚汾镇
141123101,山西省,吕梁市,兴县,魏家滩镇
141123102,山西省,吕梁市,兴县,瓦塘镇
141123103,山西省,吕梁市,兴县,康宁镇
141123104,山西省,吕梁市,兴县,高家村镇
141123105,山西省,吕梁市,兴县,罗峪口镇
141123106,山西省,吕梁市,兴县,蔡家会镇
141123200,山西省,吕梁市,兴县,交楼申乡
141123202,山西省,吕梁市,兴县,东会乡
141123203,山西省,吕梁市,兴县,固贤乡
141123204,山西省,吕梁市,兴县,奥家湾乡
141123205,山西省,吕梁市,兴县,蔡家崖乡
141123207,山西省,吕梁市,兴县,孟家坪乡
141123208,山西省,吕梁市,兴县,赵家坪乡
141123209,山西省,吕梁市,兴县,圪垯上乡
141123400,山西省,吕梁市,兴县,兴县经济技术开发区
141124100,山西省,吕梁市,临县,临泉镇
141124101,山西省,吕梁市,临县,白文镇
141124102,山西省,吕梁市,临县,城庄镇
141124103,山西省,吕梁市,临县,兔坂镇
141124104,山西省,吕梁市,临县,克虎镇
141124105,山西省,吕梁市,临县,三交镇
141124106,山西省,吕梁市,临县,湍水头镇
141124107,山西省,吕梁市,临县,林家坪镇
141124108,山西省,吕梁市,临县,招贤镇
141124109,山西省,吕梁市,临县,碛口镇
141124110,山西省,吕梁市,临县,刘家会镇
141124111,山西省,吕梁市,临县,丛罗峪镇
141124112,山西省,吕梁市,临县,曲峪镇
141124200,山西省,吕梁市,临县,木瓜坪乡
141124201,山西省,吕梁市,临县,安业乡
141124202,山西省,吕梁市,临县,玉坪乡
141124203,山西省,吕梁市,临县,青凉寺乡
141124204,山西省,吕梁市,临县,石白头乡
141124205,山西省,吕梁市,临县,雷家碛乡
141124206,山西省,吕梁市,临县,八堡乡
141124207,山西省,吕梁市,临县,大禹乡
141124208,山西省,吕梁市,临县,车赶乡
141124209,山西省,吕梁市,临县,安家庄乡
141125100,山西省,吕梁市,柳林县,柳林镇
141125101,山西省,吕梁市,柳林县,穆村镇
141125102,山西省,吕梁市,柳林县,薛村镇
141125103,山西省,吕梁市,柳林县,庄上镇
141125104,山西省,吕梁市,柳林县,留誉镇
141125105,山西省,吕梁市,柳林县,三交镇
141125106,山西省,吕梁市,柳林县,成家庄镇
141125107,山西省,吕梁市,柳林县,孟门镇
141125108,山西省,吕梁市,柳林县,陈家湾镇
141125109,山西省,吕梁市,柳林县,金家庄镇
141125200,山西省,吕梁市,柳林县,李家湾乡
141125201,山西省,吕梁市,柳林县,贾家垣乡
141125204,山西省,吕梁市,柳林县,高家沟乡
141125205,山西省,吕梁市,柳林县,石西乡
141125206,山西省,吕梁市,柳林县,王家沟乡
141126100,山西省,吕梁市,石楼县,灵泉镇
141126101,山西省,吕梁市,石楼县,罗村镇
141126102,山西省,吕梁市,石楼县,义牒镇
141126103,山西省,吕梁市,石楼县,小蒜镇
141126104,山西省,吕梁市,石楼县,辛关镇
141126200,山西省,吕梁市,石楼县,龙交乡
141126201,山西省,吕梁市,石楼县,和合乡
141126203,山西省,吕梁市,石楼县,曹家垣乡
141126204,山西省,吕梁市,石楼县,裴沟乡
141127100,山西省,吕梁市,岚县,东村镇
141127101,山西省,吕梁市,岚县,岚城镇
141127102,山西省,吕梁市,岚县,普明镇
141127103,山西省,吕梁市,岚县,界河口镇
141127201,山西省,吕梁市,岚县,上明乡
141127202,山西省,吕梁市,岚县,王狮乡
141127203,山西省,吕梁市,岚县,梁家庄乡
141127204,山西省,吕梁市,岚县,顺会乡
141127206,山西省,吕梁市,岚县,社科乡
141127400,山西省,吕梁市,岚县,岚县普明工业园区
141128100,山西省,吕梁市,方山县,圪洞镇
141128101,山西省,吕梁市,方山县,马坊镇
141128102,山西省,吕梁市,方山县,峪口镇
141128103,山西省,吕梁市,方山县,大武镇
141128104,山西省,吕梁市,方山县,北武当镇
141128105,山西省,吕梁市,方山县,积翠镇
141129100,山西省,吕梁市,中阳县,宁乡镇
141129101,山西省,吕梁市,中阳县,金罗镇
141129102,山西省,吕梁市,中阳县,枝柯镇
141129103,山西省,吕梁市,中阳县,武家庄镇
141129104,山西省,吕梁市,中阳县,暖泉镇
141129201,山西省,吕梁市,中阳县,下枣林乡
141130100,山西省,吕梁市,交口县,水头镇
141130101,山西省,吕梁市,交口县,康城镇
141130102,山西省,吕梁市,交口县,双池镇
141130103,山西省,吕梁市,交口县,桃红坡镇
141130104,山西省,吕梁市,交口县,石口镇
141130105,山西省,吕梁市,交口县,回龙镇
141130202,山西省,吕梁市,交口县,温泉乡
141181001,山西省,吕梁市,孝义市,新义街道
141181002,山西省,吕梁市,孝义市,中阳楼街道
141181003,山西省,吕梁市,孝义市,振兴街道
141181004,山西省,吕梁市,孝义市,胜溪湖街道
141181005,山西省,吕梁市,孝义市,崇文街道
141181100,山西省,吕梁市,孝义市,兑镇镇
141181101,山西省,吕梁市,孝义市,阳泉曲镇
141181102,山西省,吕梁市,孝义市,下堡镇
141181103,山西省,吕梁市,孝义市,西辛庄镇
141181104,山西省,吕梁市,孝义市,高阳镇
141181105,山西省,吕梁市,孝义市,梧桐镇
141181106,山西省,吕梁市,孝义市,柱濮镇
141181107,山西省,吕梁市,孝义市,大孝堡镇
141181201,山西省,吕梁市,孝义市,下栅乡
141181202,山西省,吕梁市,孝义市,驿马乡
141181204,山西省,吕梁市,孝义市,杜村乡
141182001,山西省,吕梁市,汾阳市,文峰街道
141182002,山西省,吕梁市,汾阳市,太和桥街道
141182003,山西省,吕梁市,汾阳市,西河街道
141182100,山西省,吕梁市,汾阳市,贾家庄镇
141182101,山西省,吕梁市,汾阳市,杏花村镇
141182102,山西省,吕梁市,汾阳市,冀村镇
141182103,山西省,吕梁市,汾阳市,肖家庄镇
141182104,山西省,吕梁市,汾阳市,演武镇
141182105,山西省,吕梁市,汾阳市,三泉镇
141182106,山西省,吕梁市,汾阳市,石庄镇
141182107,山西省,吕梁市,汾阳市,杨家庄镇
141182108,山西省,吕梁市,汾阳市,峪道河镇
141182109,山西省,吕梁市,汾阳市,阳城镇
141182110,山西省,吕梁市,汾阳市,栗家庄镇
150102001,内蒙古自治区,呼和浩特市,新城区,海拉尔东路街道
150102002,内蒙古自治区,呼和浩特市,新城区,锡林北路街道
150102003,内蒙古自治区,呼和浩特市,新城区,中山东路街道
150102004,内蒙古自治区,呼和浩特市,新城区,东街街道
150102005,内蒙古自治区,呼和浩特市,新城区,西街街道
150102006,内蒙古自治区,呼和浩特市,新城区,东风路街道
150102007,内蒙古自治区,呼和浩特市,新城区,迎新路街道
150102008,内蒙古自治区,呼和浩特市,新城区,成吉思汗大街街道
150102101,内蒙古自治区,呼和浩特市,新城区,保合少镇
150102400,内蒙古自治区,呼和浩特市,新城区,新城区鸿盛高科技园区
150102401,内蒙古自治区,呼和浩特市,新城区,呼伦路街道
150102402,内蒙古自治区,呼和浩特市,新城区,丁香路街道
150102403,内蒙古自治区,呼和浩特市,新城区,东河街道
150103001,内蒙古自治区,呼和浩特市,回民区,新华西路街道
150103002,内蒙古自治区,呼和浩特市,回民区,中山西路街道
150103003,内蒙古自治区,呼和浩特市,回民区,光明路街道
150103004,内蒙古自治区,呼和浩特市,回民区,海拉尔西路街道
150103005,内蒙古自治区,呼和浩特市,回民区,环河街街道
150103006,内蒙古自治区,呼和浩特市,回民区,通道街街道
150103007,内蒙古自治区,呼和浩特市,回民区,钢铁路街道
150103100,内蒙古自治区,呼和浩特市,回民区,攸攸板镇
150103400,内蒙古自治区,呼和浩特市,回民区,阿拉善北路街道
150104001,内蒙古自治区,呼和浩特市,玉泉区,小召前街街道
150104002,内蒙古自治区,呼和浩特市,玉泉区,兴隆巷街道
150104003,内蒙古自治区,呼和浩特市,玉泉区,长和廊街道
150104004,内蒙古自治区,呼和浩特市,玉泉区,石东路街道
150104005,内蒙古自治区,呼和浩特市,玉泉区,大南街街道
150104006,内蒙古自治区,呼和浩特市,玉泉区,鄂尔多斯路街道
150104007,内蒙古自治区,呼和浩特市,玉泉区,西菜园街道
150104008,内蒙古自治区,呼和浩特市,玉泉区,昭君路街道
150104100,内蒙古自治区,呼和浩特市,玉泉区,小黑河镇
150104400,内蒙古自治区,呼和浩特市,玉泉区,裕隆工业园区
150105001,内蒙古自治区,呼和浩特市,赛罕区,人民路街道
150105002,内蒙古自治区,呼和浩特市,赛罕区,大学西路街道
150105003,内蒙古自治区,呼和浩特市,赛罕区,乌兰察布东路街道
150105004,内蒙古自治区,呼和浩特市,赛罕区,大学东路街道
150105005,内蒙古自治区,呼和浩特市,赛罕区,中专路街道
150105006,内蒙古自治区,呼和浩特市,赛罕区,昭乌达南路街道
150105007,内蒙古自治区,呼和浩特市,赛罕区,巴彦街道
150105008,内蒙古自治区,呼和浩特市,赛罕区,敕勒川路街道
150105101,内蒙古自治区,呼和浩特市,赛罕区,榆林镇
150105103,内蒙古自治区,呼和浩特市,赛罕区,黄合少镇
150105104,内蒙古自治区,呼和浩特市,赛罕区,金河镇
150121100,内蒙古自治区,呼和浩特市,土默特左旗,察素齐镇
150121101,内蒙古自治区,呼和浩特市,土默特左旗,毕克齐镇
150121102,内蒙古自治区,呼和浩特市,土默特左旗,善岱镇
150121103,内蒙古自治区,呼和浩特市,土默特左旗,台阁牧镇
150121104,内蒙古自治区,呼和浩特市,土默特左旗,白庙子镇
150121105,内蒙古自治区,呼和浩特市,土默特左旗,沙尔沁镇
150121106,内蒙古自治区,呼和浩特市,土默特左旗,敕勒川镇
150121207,内蒙古自治区,呼和浩特市,土默特左旗,北什轴乡
150121208,内蒙古自治区,呼和浩特市,土默特左旗,塔布赛乡
150121401,内蒙古自治区,呼和浩特市,土默特左旗,呼和浩特金山经济技术开发区
150121407,内蒙古自治区,呼和浩特市,土默特左旗,金浩区域服务中心
150121408,内蒙古自治区,呼和浩特市,土默特左旗,汇金区域服务中心
150121409,内蒙古自治区,呼和浩特市,土默特左旗,金海区域服务中心
150122100,内蒙古自治区,呼和浩特市,托克托县,双河镇
150122101,内蒙古自治区,呼和浩特市,托克托县,新营子镇
150122102,内蒙古自治区,呼和浩特市,托克托县,五申镇
150122103,内蒙古自治区,呼和浩特市,托克托县,伍什家镇
150122104,内蒙古自治区,呼和浩特市,托克托县,古城镇
150122400,内蒙古自治区,呼和浩特市,托克托县,托县工业园区
150122401,内蒙古自治区,呼和浩特市,托克托县,黄河湿地管护中心
150123100,内蒙古自治区,呼和浩特市,和林格尔县,城关镇
150123101,内蒙古自治区,呼和浩特市,和林格尔县,盛乐镇
150123102,内蒙古自治区,呼和浩特市,和林格尔县,新店子镇
150123103,内蒙古自治区,呼和浩特市,和林格尔县,巧什营镇
150123203,内蒙古自治区,呼和浩特市,和林格尔县,舍必崖乡
150123205,内蒙古自治区,呼和浩特市,和林格尔县,大红城乡
150123206,内蒙古自治区,呼和浩特市,和林格尔县,羊群沟乡
150123207,内蒙古自治区,呼和浩特市,和林格尔县,黑老夭乡
150123400,内蒙古自治区,呼和浩特市,和林格尔县,盛乐经济工业园区
150123401,内蒙古自治区,呼和浩特市,和林格尔县,内蒙古和林格尔新区
150124100,内蒙古自治区,呼和浩特市,清水河县,城关镇
150124101,内蒙古自治区,呼和浩特市,清水河县,宏河镇
150124102,内蒙古自治区,呼和浩特市,清水河县,喇嘛湾镇
150124103,内蒙古自治区,呼和浩特市,清水河县,老牛湾镇
150124200,内蒙古自治区,呼和浩特市,清水河县,窑沟乡
150124201,内蒙古自治区,呼和浩特市,清水河县,北堡乡
150124202,内蒙古自治区,呼和浩特市,清水河县,韭菜庄乡
150124203,内蒙古自治区,呼和浩特市,清水河县,五良太乡
150124401,内蒙古自治区,呼和浩特市,清水河县,内蒙古清水河工业园区
150125100,内蒙古自治区,呼和浩特市,武川县,可可以力更镇
150125101,内蒙古自治区,呼和浩特市,武川县,哈乐镇
150125102,内蒙古自治区,呼和浩特市,武川县,西乌兰不浪镇
150125200,内蒙古自治区,呼和浩特市,武川县,大青山乡
150125205,内蒙古自治区,呼和浩特市,武川县,上秃亥乡
150125207,内蒙古自治区,呼和浩特市,武川县,得胜沟乡
150125211,内蒙古自治区,呼和浩特市,武川县,二份子乡
150125213,内蒙古自治区,呼和浩特市,武川县,哈拉合少乡
150125214,内蒙古自治区,呼和浩特市,武川县,耗赖山乡
150125402,内蒙古自治区,呼和浩特市,武川县,内蒙古武川经济开发区
150125403,内蒙古自治区,呼和浩特市,武川县,武川金三角经济开发区
150172401,内蒙古自治区,呼和浩特市,呼和浩特经济技术开发区,如意工业园区
150172402,内蒙古自治区,呼和浩特市,呼和浩特经济技术开发区,金川工业园区
150172403,内蒙古自治区,呼和浩特市,呼和浩特经济技术开发区,呼和浩特综合保税区
150172404,内蒙古自治区,呼和浩特市,呼和浩特经济技术开发区,呼和浩特留学人员创业园
150172405,内蒙古自治区,呼和浩特市,呼和浩特经济技术开发区,沙尔沁工业区（如意南区）
150172406,内蒙古自治区,呼和浩特市,呼和浩特经济技术开发区,呼和浩特白塔空港物流园区
150202001,内蒙古自治区,包头市,东河区,和平路街道
150202002,内蒙古自治区,包头市,东河区,财神庙街道
150202003,内蒙古自治区,包头市,东河区,西脑包街道
150202004,内蒙古自治区,包头市,东河区,南门外街道
150202005,内蒙古自治区,包头市,东河区,南圪洞街道
150202006,内蒙古自治区,包头市,东河区,东站街道
150202007,内蒙古自治区,包头市,东河区,回民街道
150202008,内蒙古自治区,包头市,东河区,天骄街道
150202009,内蒙古自治区,包头市,东河区,河东街道
150202010,内蒙古自治区,包头市,东河区,铁西街道
150202011,内蒙古自治区,包头市,东河区,东兴街道
150202012,内蒙古自治区,包头市,东河区,杨圪塄街道
150202100,内蒙古自治区,包头市,东河区,河东镇
150202101,内蒙古自治区,包头市,东河区,沙尔沁镇
150202400,内蒙古自治区,包头市,东河区,铝业产业园区
150203001,内蒙古自治区,包头市,昆都仑区,少先路街道
150203003,内蒙古自治区,包头市,昆都仑区,沼潭街道
150203004,内蒙古自治区,包头市,昆都仑区,林荫路街道
150203005,内蒙古自治区,包头市,昆都仑区,友谊大街街道
150203006,内蒙古自治区,包头市,昆都仑区,阿尔丁大街街道
150203007,内蒙古自治区,包头市,昆都仑区,团结大街街道
150203008,内蒙古自治区,包头市,昆都仑区,鞍山道街道
150203009,内蒙古自治区,包头市,昆都仑区,前进道街道
150203010,内蒙古自治区,包头市,昆都仑区,市府东路街道
150203011,内蒙古自治区,包头市,昆都仑区,白云路街道
150203012,内蒙古自治区,包头市,昆都仑区,黄河西路街道
150203013,内蒙古自治区,包头市,昆都仑区,昆工路街道
150203014,内蒙古自治区,包头市,昆都仑区,昆北街道
150203100,内蒙古自治区,包头市,昆都仑区,昆河镇
150203102,内蒙古自治区,包头市,昆都仑区,卜尔汉图镇
150203400,内蒙古自治区,包头市,昆都仑区,包钢厂区办事处
150204001,内蒙古自治区,包头市,青山区,先锋道街道
150204002,内蒙古自治区,包头市,青山区,幸福路街道
150204003,内蒙古自治区,包头市,青山区,万青路街道
150204004,内蒙古自治区,包头市,青山区,富强路街道
150204005,内蒙古自治区,包头市,青山区,科学路街道
150204006,内蒙古自治区,包头市,青山区,青山路街道
150204007,内蒙古自治区,包头市,青山区,自由路街道
150204008,内蒙古自治区,包头市,青山区,乌素图街道
150204100,内蒙古自治区,包头市,青山区,青福镇
150204101,内蒙古自治区,包头市,青山区,兴胜镇
150204401,内蒙古自治区,包头市,青山区,包头市装备制造产业园区
150205001,内蒙古自治区,包头市,石拐区,石拐街道
150205002,内蒙古自治区,包头市,石拐区,大发街道
150205003,内蒙古自治区,包头市,石拐区,大磁街道
150205004,内蒙古自治区,包头市,石拐区,五当沟街道
150205005,内蒙古自治区,包头市,石拐区,白狐沟街道
150205006,内蒙古自治区,包头市,石拐区,大德恒街道
150205101,内蒙古自治区,包头市,石拐区,五当召镇
150205202,内蒙古自治区,包头市,石拐区,吉忽伦图苏木
150205400,内蒙古自治区,包头市,石拐区,内蒙古包头钢铁冶金开发区管委会石拐产业园
150206001,内蒙古自治区,包头市,白云鄂博矿区,矿山路街道
150206002,内蒙古自治区,包头市,白云鄂博矿区,通阳道街道
150207001,内蒙古自治区,包头市,九原区,沙河街道
150207002,内蒙古自治区,包头市,九原区,赛汗街道
150207003,内蒙古自治区,包头市,九原区,萨如拉街道
150207004,内蒙古自治区,包头市,九原区,白音席勒街道
150207103,内蒙古自治区,包头市,九原区,麻池镇
150207105,内蒙古自治区,包头市,九原区,哈林格尔镇
150207110,内蒙古自治区,包头市,九原区,哈业胡同镇
150207202,内蒙古自治区,包头市,九原区,阿嘎如泰苏木
150221104,内蒙古自治区,包头市,土默特右旗,萨拉齐镇
150221105,内蒙古自治区,包头市,土默特右旗,双龙镇
150221106,内蒙古自治区,包头市,土默特右旗,美岱召镇
150221107,内蒙古自治区,包头市,土默特右旗,沟门镇
150221108,内蒙古自治区,包头市,土默特右旗,将军尧镇
150221213,内蒙古自治区,包头市,土默特右旗,海子乡
150221214,内蒙古自治区,包头市,土默特右旗,明沙淖乡
150221215,内蒙古自治区,包头市,土默特右旗,苏波盖乡
150221500,内蒙古自治区,包头市,土默特右旗,九峰山生态管理区
150222102,内蒙古自治区,包头市,固阳县,金山镇
